Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
14,475,16,0,64.0,512,176.426,54.708431250000004,57.7252,kActIdentity_475,identity_130
14,158,0,1,2.375,256,21.6579,0,0,kActIdentity_158,identity_39
14,120,4,0,64.0,512,88.9564,66.67945,60.334450000000004,kActIdentity_120,identity_28
14,407,20,1,64.0,512,293.163,57.999722,44.636300000000006,kActIdentity_407,identity_110
14,443,0,1,3.375,256,36.4044,0,0,kActIdentity_443,identity_120
14,568,0,0,1.37305,512,0.553326,0,0,kActIdentity_568,identity_156
14,35,26,0,64.0,512,217.276,63.968984615384606,62.382000000000005,kActIdentity_35,identity_4
14,528,16,1,64.0,512,515.804,333.32273124999995,374.07,kActIdentity_528,identity_145
14,300,0,23,0.851562,512,0.999871,0,0,kActIdentity_300,identity_79
14,274,0,1,2.375,256,4.92083,0,0,kActIdentity_274,identity_72
14,591,0,52,0.453125,512,0.42632,0,0,kActIdentity_591,identity_161
14,381,59,0,64.0,512,191.067,53.185476271186445,52.2772,kActIdentity_381,identity_103
14,538,0,6,3.375,256,9.50441,0,0,kActIdentity_538,identity_147
14,308,0,0,11.1074,512,8.47756,0,0,kActIdentity_308,identity_81
14,498,0,2,9.21875,512,12.0633,0,0,kActIdentity_498,identity_135
14,05,0,0,58.5312,512,58.7301,0,0,kActIdentity_5,identity_13
14,109,0,14,0.964844,512,0.962807,0,0,kActIdentity_109,identity_25
14,546,0,0,10.9668,512,6.78722,0,0,kActIdentity_546,identity_150
14,333,33,0,64.0,512,599.925,67.55268754545455,26.7293,kActIdentity_333,identity_89
14,405,1,0,63.998,512,61.257,54.4909,54.4909,kActIdentity_405,identity_109
14,391,0,1,2.375,256,7.39555,0,0,kActIdentity_391,identity_105
14,331,8,0,64.0,512,308.104,124.6444625,79.67125,kActIdentity_331,identity_88
14,47,12,0,64.0,512,294.42,67.51877500000002,67.08355,kActIdentity_47,identity_8
14,54,40,0,64.0,512,1153.03,97.8830375,64.94715,kActIdentity_54,identity_10
14,97,0,2,2.75,256,32.9448,0,0,kActIdentity_97,identity_22
14,367,0,0,0.0390625,512,0.044147,0,0,kActIdentity_367,identity_98
14,184,5,0,63.998,512,108.767,87.0408,81.3464,kActIdentity_184,identity_46
14,122,120,0,64.0,512,187.489,62.20460333333334,57.4334,kActIdentity_122,identity_29
14,07,0,0,60.0254,512,59.9838,0,0,kActIdentity_7,identity_1
14,135,0,0,0.0351562,512,0.0369857,0,0,kActIdentity_135,identity_32
14,523,34,0,64.0,512,522.07,404.2957470588235,392.137,kActIdentity_523,identity_143
14,346,0,0,0.0429688,512,0.0412814,0,0,kActIdentity_346,identity_92
14,116,0,34,0.914062,512,0.962368,0,0,kActIdentity_116,identity_26
14,449,42,0,64.0,512,101.691,36.65455004761905,31.196199999999997,kActIdentity_449,identity_122
14,211,0,36,0.886719,512,0.939405,0,0,kActIdentity_211,identity_53
14,454,34,0,64.0,512,94.4448,26.659561470588233,23.6937,kActIdentity_454,identity_124
14,219,0,0,2.13281,512,3.01377,0,0,kActIdentity_219,identity_57
14,354,50,0,64.0,512,131.651,50.080670999999995,48.189049999999995,kActIdentity_354,identity_95
14,420,0,0,0.046875,512,0.0544355,0,0,kActIdentity_420,identity_113
14,281,144,0,64.0,512,380.355,53.22237361111112,51.19405,kActIdentity_281,identity_74
14,232,0,4,2.5,256,25.7789,0,0,kActIdentity_232,identity_60
14,335,0,0,0.0957031,512,0.0552743,0,0,kActIdentity_335,identity_90
14,162,5,1,64.0,512,96.4959,71.28132000000001,67.1923,kActIdentity_162,identity_40
14,317,9,0,64.0,512,577.694,36.376555555555555,32.6748,kActIdentity_317,identity_85
14,199,0,0,0.0351562,512,0.0370416,0,0,kActIdentity_199,identity_50
14,95,0,0,0.0429688,512,0.0285784,0,0,kActIdentity_95,identity_21
14,566,70,1,64.0,512,82.4113,48.23625271428572,43.370599999999996,kActIdentity_566,identity_155
14,283,0,0,5.73828,512,6.73224,0,0,kActIdentity_283,identity_75
14,230,0,0,0.0390625,512,0.03817,0,0,kActIdentity_230,identity_59
14,310,4,0,64.0,512,385.982,70.13695,70.6176,kActIdentity_310,identity_82
14,489,0,33,0.890625,512,0.821136,0,0,kActIdentity_489,identity_133
14,205,0,12,0.974609,512,0.999998,0,0,kActIdentity_205,identity_52
14,137,0,2,2.25,256,6.76049,0,0,kActIdentity_137,identity_33
14,428,12,0,64.0,512,1245.86,232.53674,61.6317,kActIdentity_428,identity_116
14,103,0,0,0.0410156,512,0.0392059,0,0,kActIdentity_103,identity_23
14,515,0,0,0.0507812,512,0.145152,0,0,kActIdentity_515,identity_140
14,264,39,0,63.998,512,120.621,59.890069230769235,58.0074,kActIdentity_264,identity_70
14,236,21,0,64.0,512,813.669,105.84450952380952,39.2855,kActIdentity_236,identity_61
14,148,62,0,64.0,512,978.589,102.98972580645162,49.9988,kActIdentity_148,identity_37
14,521,31,0,64.0,512,393.94,316.15487096774194,295.754,kActIdentity_521,identity_142
14,312,30,0,64.0,512,579.092,56.84731666666667,28.36995,kActIdentity_312,identity_83
14,447,3,0,64.0,512,279.188,122.46763333333332,57.0194,kActIdentity_447,identity_121
14,470,39,0,64.0,512,178.0,63.88456666666667,54.2672,kActIdentity_470,identity_128
14,166,0,0,0.791016,512,0.468805,0,0,kActIdentity_166,identity_42
14,338,20,0,63.998,512,599.87,62.574378249999995,32.292950000000005,kActIdentity_338,identity_91
14,03,9,0,64.0,512,366.462,104.51782222222224,70.9993,kActIdentity_3,identity_9
